RespID,task_fg,chosen,age_group,educ,ml,prog,soft,lead,ai_framing,job_role
234,1166,1,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,manager
234,1166,0,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
234,1167,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,manager
234,1167,0,31-40,PhD,ml_None,prog_Basic,soft_Low,lead_High,high,manager
234,1168,1,41-50,PhD,ml_Basic,prog_Basic,soft_Medium,lead_High,high,manager
234,1168,0,21-30,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,high,manager
234,1169,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
234,1169,0,41-50,Master's,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
234,1170,1,21-30,PhD,ml_None,prog_Basic,soft_Medium,lead_Low,high,manager
234,1170,0,41-50,Master's,ml_None,prog_None,soft_Medium,lead_Low,high,manager
235,1171,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
235,1171,1,41-50,Master's,ml_None,prog_Basic,soft_High,lead_High,high,manager
235,1172,0,21-30,PhD,ml_Basic,prog_Advanced,soft_High,lead_Low,high,manager
235,1172,1,41-50,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,high,manager
235,1173,0,21-30,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Low,high,manager
235,1173,1,21-30,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,manager
235,1174,1,21-30,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,high,manager
235,1174,0,31-40,PhD,ml_None,prog_Intermediate,soft_High,lead_Medium,high,manager
235,1175,1,31-40,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,high,manager
235,1175,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,high,manager
236,1176,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
236,1176,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,manager
236,1177,1,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Low,high,manager
236,1177,0,41-50,PhD,ml_None,prog_Advanced,soft_High,lead_High,high,manager
236,1178,0,21-30,Bachelor's,ml_None,prog_None,soft_High,lead_Medium,high,manager
236,1178,1,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_High,high,manager
236,1179,1,31-40,Master's,ml_None,prog_Intermediate,soft_High,lead_High,high,manager
236,1179,0,41-50,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,manager
236,1180,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,manager
236,1180,0,51-60,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,manager
237,1181,0,31-40,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_Low,low,manager
237,1181,1,21-30,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,low,manager
237,1182,1,51-60,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,manager
237,1182,0,21-30,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,manager
237,1183,1,31-40,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,manager
237,1183,0,41-50,PhD,ml_None,prog_Basic,soft_Medium,lead_Medium,low,manager
237,1184,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,manager
237,1184,0,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,manager
237,1185,0,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,low,manager
237,1185,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,manager
238,1186,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_High,lead_High,high,analyst
238,1186,0,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,analyst
238,1187,1,21-30,Master's,ml_None,prog_Basic,soft_Low,lead_High,high,analyst
238,1187,0,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Low,high,analyst
238,1188,1,21-30,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_High,high,analyst
238,1188,0,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,analyst
238,1189,1,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,high,analyst
238,1189,0,41-50,Bachelor's,ml_None,prog_None,soft_Medium,lead_Medium,high,analyst
238,1190,0,31-40,Master's,ml_None,prog_Basic,soft_High,lead_Medium,high,analyst
238,1190,1,21-30,PhD,ml_Basic,prog_Advanced,soft_High,lead_Low,high,analyst
239,1191,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_High,lead_High,high,manager
239,1191,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,manager
239,1192,0,41-50,PhD,ml_None,prog_Intermediate,soft_High,lead_High,high,manager
239,1192,1,21-30,Master's,ml_Basic,prog_Advanced,soft_High,lead_High,high,manager
239,1193,1,51-60,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,manager
239,1193,0,51-60,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,manager
239,1194,1,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,manager
239,1194,0,21-30,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,manager
239,1195,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,high,manager
239,1195,0,41-50,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,manager
240,1196,0,51-60,Master's,ml_None,prog_Basic,soft_Medium,lead_Medium,low,manager
240,1196,1,51-60,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,manager
240,1197,0,21-30,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,low,manager
240,1197,1,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,low,manager
240,1198,0,21-30,Master's,ml_None,prog_Basic,soft_High,lead_High,low,manager
240,1198,1,41-50,PhD,ml_None,prog_Basic,soft_High,lead_Medium,low,manager
240,1199,0,51-60,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,low,manager
240,1199,1,21-30,PhD,ml_None,prog_Advanced,soft_High,lead_High,low,manager
240,1200,1,41-50,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Low,low,manager
240,1200,0,31-40,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,low,manager
241,1201,1,21-30,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,analyst
241,1201,0,21-30,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,low,analyst
241,1202,1,41-50,PhD,ml_Basic,prog_Basic,soft_Medium,lead_High,low,analyst
241,1202,0,51-60,Master's,ml_None,prog_Intermediate,soft_Low,lead_Low,low,analyst
241,1203,1,31-40,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_High,low,analyst
241,1203,0,31-40,Master's,ml_None,prog_Basic,soft_High,lead_Low,low,analyst
241,1204,1,41-50,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Low,low,analyst
241,1204,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
241,1205,0,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
241,1205,1,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,low,analyst
242,1206,1,51-60,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_Low,low,analyst
242,1206,0,51-60,PhD,ml_None,prog_Basic,soft_High,lead_High,low,analyst
242,1207,1,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
242,1207,0,41-50,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_High,low,analyst
242,1208,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Medium,low,analyst
242,1208,1,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
242,1209,0,31-40,Master's,ml_Basic,prog_Advanced,soft_Low,lead_High,low,analyst
242,1209,1,31-40,PhD,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,analyst
242,1210,1,31-40,PhD,ml_None,prog_Basic,soft_High,lead_High,low,analyst
242,1210,0,21-30,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,analyst
243,1211,0,51-60,Bachelor's,ml_None,prog_None,soft_High,lead_Low,high,analyst
243,1211,1,31-40,PhD,ml_None,prog_None,soft_Low,lead_High,high,analyst
243,1212,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
243,1212,0,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,analyst
243,1213,0,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,analyst
243,1213,1,21-30,Master's,ml_Basic,prog_Intermediate,soft_High,lead_High,high,analyst
243,1214,0,41-50,Master's,ml_Basic,prog_Basic,soft_High,lead_High,high,analyst
243,1214,1,41-50,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,analyst
243,1215,0,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
243,1215,1,41-50,PhD,ml_None,prog_Intermediate,soft_Low,lead_Low,high,analyst
244,1216,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Low,high,manager
244,1216,1,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,manager
244,1217,1,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
244,1217,0,31-40,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Medium,high,manager
244,1218,1,21-30,Master's,ml_None,prog_Basic,soft_Medium,lead_Medium,high,manager
244,1218,0,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
244,1219,1,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_High,high,manager
244,1219,0,41-50,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Low,high,manager
244,1220,1,41-50,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,high,manager
244,1220,0,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,manager
245,1221,1,51-60,Master's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,analyst
245,1221,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
245,1222,0,31-40,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Low,low,analyst
245,1222,1,41-50,PhD,ml_None,prog_Advanced,soft_High,lead_High,low,analyst
245,1223,1,41-50,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,analyst
245,1223,0,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,analyst
245,1224,1,41-50,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,analyst
245,1224,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,analyst
245,1225,0,51-60,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
245,1225,1,31-40,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,low,analyst
246,1226,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,high,analyst
246,1226,0,31-40,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,analyst
246,1227,0,31-40,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Low,high,analyst
246,1227,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
246,1228,1,21-30,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,high,analyst
246,1228,0,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,analyst
246,1229,0,51-60,PhD,ml_None,prog_Basic,soft_Low,lead_Low,high,analyst
246,1229,1,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,analyst
246,1230,0,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,analyst
246,1230,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_High,lead_High,high,analyst
247,1231,0,51-60,Master's,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
247,1231,1,41-50,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,analyst
247,1232,1,51-60,PhD,ml_None,prog_Intermediate,soft_High,lead_Medium,low,analyst
247,1232,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,low,analyst
247,1233,0,21-30,Master's,ml_None,prog_Basic,soft_Low,lead_Medium,low,analyst
247,1233,1,31-40,Master's,ml_None,prog_Basic,soft_Medium,lead_Medium,low,analyst
247,1234,1,41-50,PhD,ml_Basic,prog_Advanced,soft_Low,lead_High,low,analyst
247,1234,0,41-50,Master's,ml_None,prog_Basic,soft_Low,lead_Medium,low,analyst
247,1235,0,31-40,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Low,low,analyst
247,1235,1,41-50,PhD,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
248,1236,1,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,analyst
248,1236,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
248,1237,0,51-60,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,analyst
248,1237,1,31-40,Master's,ml_Basic,prog_Intermediate,soft_High,lead_High,low,analyst
248,1238,0,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,low,analyst
248,1238,1,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,analyst
248,1239,0,51-60,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,analyst
248,1239,1,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,analyst
248,1240,1,31-40,PhD,ml_None,prog_None,soft_Low,lead_Medium,low,analyst
248,1240,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Medium,low,analyst
249,1241,1,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,low,manager
249,1241,0,51-60,Bachelor's,ml_None,prog_None,soft_High,lead_Medium,low,manager
249,1242,0,41-50,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,manager
249,1242,1,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_High,low,manager
249,1243,0,31-40,Master's,ml_None,prog_Basic,soft_Medium,lead_Low,low,manager
249,1243,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,low,manager
249,1244,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,low,manager
249,1244,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,manager
249,1245,0,21-30,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Medium,low,manager
249,1245,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,manager
250,1246,0,21-30,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_High,high,manager
250,1246,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Low,high,manager
250,1247,1,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,manager
250,1247,0,21-30,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,manager
250,1248,0,31-40,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
250,1248,1,51-60,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,manager
250,1249,1,31-40,Master's,ml_None,prog_Advanced,soft_High,lead_High,high,manager
250,1249,0,21-30,Master's,ml_None,prog_None,soft_Medium,lead_Low,high,manager
250,1250,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,high,manager
250,1250,0,31-40,Master's,ml_None,prog_None,soft_Medium,lead_High,high,manager
251,1251,1,31-40,PhD,ml_None,prog_None,soft_Low,lead_Medium,low,manager
251,1251,0,41-50,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,manager
251,1252,1,41-50,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,manager
251,1252,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,manager
251,1253,1,41-50,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_High,low,manager
251,1253,0,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,manager
251,1254,1,51-60,Bachelor's,ml_None,prog_Basic,soft_Low,lead_High,low,manager
251,1254,0,51-60,PhD,ml_None,prog_None,soft_Low,lead_Low,low,manager
251,1255,1,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,low,manager
251,1255,0,31-40,Bachelor's,ml_None,prog_None,soft_Low,lead_Medium,low,manager
252,1256,0,41-50,Master's,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,manager
252,1256,1,51-60,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,manager
252,1257,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Medium,high,manager
252,1257,0,51-60,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,manager
252,1258,0,41-50,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Low,high,manager
252,1258,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,manager
252,1259,0,41-50,Master's,ml_None,prog_Basic,soft_Medium,lead_Low,high,manager
252,1259,1,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,manager
252,1260,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Medium,high,manager
252,1260,1,31-40,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,high,manager
253,1261,0,21-30,Master's,ml_None,prog_None,soft_Low,lead_Medium,high,analyst
253,1261,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,analyst
253,1262,0,41-50,PhD,ml_Basic,prog_Basic,soft_Medium,lead_High,high,analyst
253,1262,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,analyst
253,1263,1,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_Low,high,analyst
253,1263,0,21-30,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,high,analyst
253,1264,0,41-50,PhD,ml_None,prog_Basic,soft_High,lead_Low,high,analyst
253,1264,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,high,analyst
253,1265,0,21-30,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,analyst
253,1265,1,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,high,analyst
254,1266,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Low,low,analyst
254,1266,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,analyst
254,1267,1,21-30,PhD,ml_Advanced,prog_Advanced,soft_High,lead_Low,low,analyst
254,1267,0,21-30,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
254,1268,1,41-50,PhD,ml_None,prog_Advanced,soft_High,lead_Low,low,analyst
254,1268,0,21-30,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,analyst
254,1269,1,31-40,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
254,1269,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,low,analyst
254,1270,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,low,analyst
254,1270,0,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,low,analyst
255,1271,0,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,low,analyst
255,1271,1,31-40,Master's,ml_None,prog_Advanced,soft_High,lead_Low,low,analyst
255,1272,1,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,analyst
255,1272,0,41-50,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,analyst
255,1273,0,41-50,Master's,ml_None,prog_Advanced,soft_High,lead_Low,low,analyst
255,1273,1,41-50,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,low,analyst
255,1274,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,analyst
255,1274,0,31-40,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_High,low,analyst
255,1275,0,51-60,PhD,ml_None,prog_Advanced,soft_Medium,lead_Low,low,analyst
255,1275,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,analyst
256,1276,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,low,analyst
256,1276,0,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,analyst
256,1277,0,41-50,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,analyst
256,1277,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
256,1278,0,31-40,PhD,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
256,1278,1,41-50,PhD,ml_None,prog_Intermediate,soft_Low,lead_Medium,low,analyst
256,1279,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,analyst
256,1279,0,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_Medium,low,analyst
256,1280,1,41-50,Master's,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
256,1280,0,21-30,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_High,low,analyst
257,1281,0,41-50,Master's,ml_None,prog_Basic,soft_Low,lead_Low,low,analyst
257,1281,1,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
257,1282,0,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,low,analyst
257,1282,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,analyst
257,1283,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,low,analyst
257,1283,1,31-40,Master's,ml_Basic,prog_Basic,soft_Low,lead_High,low,analyst
257,1284,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
257,1284,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
257,1285,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
257,1285,0,41-50,Bachelor's,ml_None,prog_None,soft_Low,lead_Medium,low,analyst
258,1286,0,31-40,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,high,manager
258,1286,1,31-40,Master's,ml_None,prog_Advanced,soft_High,lead_Medium,high,manager
258,1287,0,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
258,1287,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_High,high,manager
258,1288,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,high,manager
258,1288,1,31-40,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,high,manager
258,1289,0,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
258,1289,1,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_High,high,manager
258,1290,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,high,manager
258,1290,1,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,manager
259,1291,1,41-50,PhD,ml_None,prog_None,soft_Low,lead_Medium,high,analyst
259,1291,0,41-50,Master's,ml_None,prog_None,soft_Medium,lead_Low,high,analyst
259,1292,0,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_High,high,analyst
259,1292,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,high,analyst
