"","PROLIFIC_PID","task_number","profile","chosen","age","educ","ml","prog","soft","lead","task_id","Progress","Finished","RecordedDate","LocationLatitude","LocationLongitude","consent","resp_age","resp_sex","resp_hiring","resp_role","resp_edu","industry_type","dig_literacy","dig_use","dig_skills","gov_reg","gov_reskill","personal_data_safety_cause_for_concern","ai_increases_prod_without_unemp","labour_welfare_policies_over_econ_growth","ai_driven_high_job_disp_in_the_future","more_ai_research_and_development","check_1","check_2","ai_framing","job_role","Duration_mins","m_check","Status","Decision.making.responsibilities","Age","Sex","Ethnicity.simplified","Country.of.residence","Nationality","Language","Time.taken_mins","Region","resp_age_num","condition"
"1988","64d5219df0415c9a7c609c19",2,"A",1,26,"Bachelor's","Intermediate","Intermediate","High","Medium","64d5219df0415c9a7c609c19_2","100","True","45796.7979815509","39.9275","-82.0032","Yes","45-54","Male","Yes, regularly","director of operations and HR","Bachelor's Degree","construction","Very comfortable","I use AI tools occasionally","Intermediate","Agree","Strongly agree","Neutral","Agree","Neutral","Neutral","Agree","The company relies heavily on AI.","Moderately","high","manager",11.1,"pass","APPROVED","Hiring, Business strategy, Accounts/finance, Marketing/sales/advertising, Operations/production, People management, Supply chain/logistics","49","Male","White","United States","United States","English",11.25,"US","49","High AI + Manager"
"1989","650456c42eb78d336c75440a",2,"A",0,44,"Bachelor's","None","None","Medium","Medium","650456c42eb78d336c75440a_2","100","True","45796.7570361458","41.5946","-87.5942","Yes","35-44","Male","Yes, regularly","Department Manager","Bachelor's Degree","Entertainment and Media","Very comfortable","I use AI tools occasionally","Intermediate","Neutral","Agree","Neutral","Neutral","Agree","Neutral","Agree","I don't recall.","Significantly","high","manager",5.9,"pass","APPROVED","People management, Hiring","40","Male","Black","United States","United States","English",6.35,"US","40","High AI + Manager"
"1990","65980bab1211fc800b609b7f",2,"A",1,29,"Master's","None","Advanced","High","Medium","65980bab1211fc800b609b7f_2","100","True","45796.7944797454","52.3672","4.918","Yes","25-34","Female","Yes, regularly","Talent Acquisition Specialis","Master's Degree","Energy,Computer and Technology","Very comfortable","I use AI tools frequently","Intermediate","Neutral","Disagree","Disagree","Agree","Disagree","Neutral","Agree","The company relies heavily on AI.","Moderately","high","manager",4.28333333333333,"pass","APPROVED","Hiring, Customer/client, Marketing/sales/advertising, People management","29","Female","White","Netherlands","Israel","English",4.35,"EU","29","High AI + Manager"
"1991","65ba64c07847d4c34ec00de1",2,"A",1,39,"PhD","Basic","Intermediate","Low","High","65ba64c07847d4c34ec00de1_2","100","True","45796.7519604861","46.3506","18.7157","Yes","45-54","Female","Yes, regularly","ceo","Bachelor's Degree","Retail","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Strongly agree","Disagree","Agree","Strongly agree","Agree","Strongly agree","The company relies heavily on AI.","Moderately","high","manager",5.83333333333333,"pass","APPROVED","Business strategy, Hiring, Marketing/sales/advertising, Supply chain/logistics","48","Female","White","Hungary","Hungary","Hungarian",9.71666666666667,"EU","48","High AI + Manager"
"1992","65c42a5509f7ac69860b06ca",2,"A",1,32,"Bachelor's","Basic","Advanced","Medium","High","65c42a5509f7ac69860b06ca_2","100","True","45796.7696923843","40.7467","-74.0574","Yes","35-44","Male","Yes, regularly","Ops Director","Bachelor's Degree","Logistics/Transportation","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Agree","Agree","Agree","Agree","Agree","Agree","The company relies heavily on AI.","Slightly","high","manager",2.83333333333333,"pass","APPROVED","People management, Supply chain/logistics, Operations/production, Hiring, Accounts/finance, Business strategy","35","Male","White","United States","United States","English",3.03333333333333,"US","35","High AI + Manager"
"1993","65fc9f54bf0a6174674f0851",2,"A",0,36,"Master's","None","Advanced","Low","Low","65fc9f54bf0a6174674f0851_2","100","True","45796.75058125","35.5466","-77.0522","Yes","45-54","Female","Yes, regularly","Upper Management","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Disagree","Agree","Disagree","Strongly disagree","Agree","Strongly agree","Strongly disagree","The company relies heavily on AI.","Moderately","high","manager",5.71666666666667,"pass","APPROVED","Marketing/sales/advertising, People management, Hiring, Customer/client","48","Female","White","United States","United States","English",6.4,"US","48","High AI + Manager"
"1994","66075df395213912ccbfdf0f",2,"A",1,52,"PhD","Intermediate","Intermediate","High","High","66075df395213912ccbfdf0f_2","100","True","45796.7622544676","34.113","-118.1888","Yes","35-44","Female","Occasionally","Managing Editor","Bachelor's Degree","Entertainment and Media","Somewhat uncomfortable","I have heard of AI tools, but do not use them","Beginner","Agree","Agree","Agree","Disagree","Agree","Agree","Neutral","The company relies heavily on AI.","Moderately","high","manager",6.71666666666667,"pass","APPROVED","Hiring, People management, Research/development","35","Female","White","United States","United States","English",6.81666666666667,"US","35","High AI + Manager"
"1995","660dac1454618753ea376d9b",2,"A",1,54,"PhD","None","None","High","Medium","660dac1454618753ea376d9b_2","100","True","45783.6585327778","37.751","-97.822","Yes","54-65","Male","Yes, regularly","Manager","High School or lower","Manufacturing","Somewhat comfortable","I use AI tools occasionally","Beginner","Disagree","Neutral","Agree","Disagree","Agree","Agree","Neutral","The company relies heavily on AI.","Moderately","high","manager",3.96666666666667,"pass","APPROVED","Operations/production, Hiring, Customer/client, Business strategy, Accounts/finance, Marketing/sales/advertising, People management","55","Male","White","United States","United States","English",4.1,"US","55","High AI + Manager"
"1996","66293cc1dcfaa310dd0f711b",2,"A",1,27,"Master's","Basic","Basic","Low","High","66293cc1dcfaa310dd0f711b_2","100","True","45796.7639115857","37.7506","-122.4121","Yes","45-54","Male","Yes, regularly","Law Clerk","Master's Degree","Government","Very comfortable","I use AI tools occasionally","Beginner","Disagree","Neutral","Agree","Neutral","Disagree","Neutral","Strongly agree","The company relies heavily on AI.","Significantly","high","manager",7.93333333333333,"pass","APPROVED","Hiring","51","Male","White","United States","United States","English",8.06666666666667,"US","51","High AI + Manager"
"1997","6632944bbc110f7862810d5a",2,"A",1,34,"Master's","Basic","Advanced","Medium","Medium","6632944bbc110f7862810d5a_2","100","True","45796.7570746181","40.1215","-75.3269","Yes","54-65","Female","Occasionally","Middle management","Bachelor's Degree","Welfare","Somewhat uncomfortable","I use AI tools occasionally","Beginner","Disagree","Agree","Agree","Neutral","Neutral","Agree","Disagree","The company relies heavily on AI.","Significantly","high","manager",3.9,"pass","APPROVED","Hiring, People management","56","Female","White","United States","United Kingdom","English",4.01666666666667,"US","56","High AI + Manager"
"1998","664003b962a847c71db3ebb0",2,"A",1,40,"Master's","Basic","Advanced","Medium","High","664003b962a847c71db3ebb0_2","100","True","45796.7517583449","33.491","-112.2491","Yes","35-44","Female","Yes, regularly","Business owner and manger","Master's Degree","Retail","Very comfortable","I use AI tools frequently","Advanced","Neutral","Agree","Neutral","Agree","Neutral","Neutral","Agree","The company relies heavily on AI.","Significantly","high","manager",7.08333333333333,"pass","APPROVED","Accounts/finance, Business strategy, Hiring, Operations/production, People management, Research/development, Other","39","Female","Black","United States","Nigeria","English",7.26666666666667,"US","39","High AI + Manager"
"1999","664757043cb597943f321d65",2,"A",0,57,"Bachelor's","Intermediate","Advanced","High","Low","664757043cb597943f321d65_2","100","True","45796.748014213","39.6343","-77.7337","Yes","35-44","Male","Occasionally","General Manager","High School or lower","Retail","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Disagree","The company relies heavily on AI.","Moderately","high","manager",3.55,"pass","APPROVED","Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Supply chain/logistics","36","Male","White","United States","United States","English",3.68333333333333,"US","36","High AI + Manager"
"2000","6658cebf20f33b713aa25b24",2,"A",1,51,"Bachelor's","Basic","Intermediate","Low","High","6658cebf20f33b713aa25b24_2","100","True","45796.7555216088","34.0544","-118.244","Yes","25-34","Female","Yes, regularly","circulation supervisor","Bachelor's Degree","Education","Somewhat comfortable","I use AI tools occasionally","Intermediate","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Agree","The company relies heavily on AI.","Significantly","high","manager",13.7833333333333,"pass","APPROVED","People management, Hiring, Customer/client, Business strategy, Research/development","30","Female","White","United States","Ireland","English",13.9666666666667,"US","30","High AI + Manager"
"2001","66661b1242b581f199e49f4c",2,"A",1,32,"PhD","None","Advanced","Medium","Low","66661b1242b581f199e49f4c_2","100","True","45796.7516142477","29.6921","-95.5133","Yes","35-44","Male","Yes, regularly","Technical Support Lead","High School or lower","Manufacturing","Somewhat comfortable","I use AI tools frequently","Intermediate","Neutral","Strongly agree","Agree","Neutral","Agree","Agree","Neutral","The company relies heavily on AI.","Significantly","high","manager",6.01666666666667,"pass","APPROVED","Hiring, Marketing/sales/advertising","39","Male","Mixed","United States","American Samoa","English",6.76666666666667,"US","39","High AI + Manager"
"2002","66699df0992bf048a6e6b085",2,"A",1,46,"Master's","Basic","Intermediate","Medium","Medium","66699df0992bf048a6e6b085_2","100","True","45796.7493715278","53.5456","9.9615","Yes","35-44","Male","Occasionally","R&D talent acquisition","Master's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Strongly agree","Agree","Disagree","Neutral","Agree","Agree","Strongly agree","The company relies heavily on AI.","Moderately","high","manager",3.91666666666667,"pass","APPROVED","Research/development, Marketing/sales/advertising, Hiring","37","Male","Other","Germany","Iran","English",4.01666666666667,"EU","37","High AI + Manager"
"2003","66821bd8c0252a33b4c4390f",2,"A",0,25,"Bachelor's","Basic","Intermediate","Low","High","66821bd8c0252a33b4c4390f_2","100","True","45796.7479326505","33.8419","-117.6043","Yes","45-54","Male","Yes, regularly","Consulting Manager","Master's Degree","Cybersecurity,Computer and Technology","Somewhat comfortable","I use AI tools frequently","Intermediate","Disagree","Neutral","Neutral","Agree","Neutral","Agree","Neutral","The company relies heavily on AI.","Moderately","high","manager",3.65,"pass","APPROVED","Business strategy, Hiring, People management, Operations/production, Marketing/sales/advertising","49","Male","White","United States","United States","English",3.8,"US","49","High AI + Manager"
"2004","6691d6b19b0ed6a3cbb68e5e",2,"A",0,40,"PhD","None","None","High","Low","6691d6b19b0ed6a3cbb68e5e_2","100","True","45796.7910290162","39.0469","-77.4903","Yes","65 or older","Female","Yes, regularly","Propretor at a school","Master's Degree","Education","Somewhat comfortable","I use AI tools occasionally","Intermediate","Disagree","Neutral","Disagree","Disagree","Disagree","Agree","Disagree","The company relies heavily on AI.","Significantly","high","manager",5.66666666666667,"pass","APPROVED","Customer/client, Hiring, People management, Research/development","67","Female","White","United States","United States","English",5.9,"US","67","High AI + Manager"
"2005","66abc1c82e0fab4f407454a8",2,"A",0,51,"Bachelor's","None","Intermediate","Low","High","66abc1c82e0fab4f407454a8_2","100","True","45796.7528591667","36.1233","-115.2775","Yes","35-44","Female","Yes, regularly","Operations Manager","Bachelor's Degree","Hospitality","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Agree","Agree","Strongly agree","Agree","Neutral","Strongly agree","The company relies heavily on AI.","Moderately","high","manager",10.35,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, People management","36","Female","Mixed","United States","United States","English",10.45,"US","36","High AI + Manager"
"2006","66abd250be82e7e229a90a45",2,"A",0,57,"Master's","Basic","Basic","Medium","Low","66abd250be82e7e229a90a45_2","100","True","45796.7589731829","37.751","-97.822","Yes","25-34","Female","Yes, regularly","hr manager","Master's Degree","Government,Hospitality","Very comfortable","I use AI tools frequently","Advanced","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","The company relies heavily on AI.","Significantly","high","manager",18.4,"pass","APPROVED","Hiring, Customer/client, Business strategy, Accounts/finance, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","33","Female","White","United States","United States","English",18.5833333333333,"US","33","High AI + Manager"
